mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	83
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	84
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	85
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	86
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	87
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	92
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	93
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	94
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	95
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	96
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	97
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	98
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	99
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	101
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	102
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	103
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	104
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	105
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	106
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	107
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	108
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	109
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	110
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	111
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	113
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	114
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	115
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	116
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	117
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	118
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	119
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	120
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	121
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	122
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	123
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	124
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	125
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	126
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	127
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	130
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	131
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	132
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	133
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	134
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	135
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	136
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	137
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	138
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	139
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	140
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	141
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	142
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	143
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	146
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	147
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	148
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	149
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	150
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	151
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	156
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	158
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	159
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	160
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	161
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	162
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	163
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	164
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	165
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	166
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	167
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	168
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	169
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	171
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	172
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	173
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	174
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	175
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	176
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	177
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	178
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	179
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	180
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	181
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	182
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	183
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	184
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	185
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	186
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	187
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	188
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	189
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	190
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	191
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	192
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	193
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	194
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	195
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	196
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	197
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	198
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	199
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	200
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	201
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	202
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	203
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	204
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	205
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	206
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	207
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	208
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	209
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	210
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	211
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	212
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	213
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	214
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	215
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	216
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	217
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	218
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	219
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	220
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	221
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	222
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	223
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	224
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	225
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	226
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	227
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	228
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	229
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	230
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	231
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	232
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	233
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	234
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	235
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	236
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	237
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	238
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	239
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	240
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	241
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	242
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	243
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	244
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	245
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	246
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	247
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	248
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	249
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	250
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	251
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	252
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	253
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	254
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	255
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	256
