mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	110
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	111
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	112
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	113
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	114
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	115
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	116
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	117
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	118
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	119
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	122
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	123
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	124
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	125
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	126
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	127
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	128
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	129
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	130
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	131
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	132
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	133
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	134
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	135
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	136
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	137
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	138
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	139
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	140
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	141
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	142
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	143
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	144
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	145
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	146
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	147
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	148
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	149
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	150
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	151
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	152
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	153
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	154
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	155
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	156
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	157
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	158
17	17	65	65	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	159
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	160
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	161
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	162
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	163
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	164
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	165
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	166
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	167
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	169
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	170
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	171
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	172
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	173
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	174
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	175
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	176
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	177
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	178
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	179
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	180
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	181
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	182
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	183
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	184
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	185
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	186
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	187
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	188
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	189
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	190
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	191
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	192
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	193
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	194
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	195
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	196
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	197
21	21	80	80	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	198
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	199
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	200
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	201
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	202
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	203
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	204
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	205
22	22	84	84	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	206
22	22	169/2	169/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	207
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	208
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	209
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	210
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	211
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	212
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	213
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	214
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	215
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	216
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	217
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	218
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	219
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	220
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	221
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	222
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	223
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	224
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	225
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	226
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	227
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	228
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	229
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	230
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	231
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	232
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	233
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	234
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	235
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	236
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	237
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	238
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	239
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	240
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	241
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	242
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	243
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	244
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	245
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	246
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	247
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	248
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	249
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	250
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	251
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	252
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	253
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	254
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	255
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	256
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	257
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	258
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	259
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	260
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	261
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	262
