mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	83
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	84
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	85
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	86
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	87
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	88
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	89
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	90
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	91
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	92
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	93
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	94
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	96
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	97
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	98
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	99
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	100
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	101
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	102
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	103
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	104
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	105
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	106
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	107
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	108
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	109
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	110
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	111
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	112
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	113
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	114
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	115
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	116
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	117
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	118
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	119
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	120
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	121
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	122
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	123
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	126
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	127
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	128
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	129
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	130
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	131
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	132
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	133
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	134
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	135
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	136
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	137
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	138
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	139
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	140
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	141
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	142
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	143
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	144
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	145
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	146
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	148
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	149
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	150
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	151
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	152
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	153
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	154
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	155
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	156
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	157
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	158
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	159
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	160
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	161
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	162
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	163
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	164
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	165
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	166
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	167
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	168
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	169
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	170
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	171
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	172
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	175
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	176
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	177
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	178
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	179
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	180
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	181
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	182
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	183
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	184
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	185
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	186
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	187
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	188
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	189
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	190
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	191
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	192
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	193
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	194
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	195
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	196
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	197
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	198
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	199
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	200
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	201
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	202
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	203
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	204
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	205
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	206
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	208
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	209
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	210
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	211
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	212
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	213
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	214
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	215
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	216
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	217
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	218
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	219
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	220
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	221
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	222
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	223
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	224
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	225
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	226
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	227
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	228
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	229
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	230
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	231
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	232
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	233
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	234
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	235
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	236
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	237
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	238
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	239
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	240
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	241
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	242
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	243
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	244
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	245
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	246
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	247
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	248
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	249
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	250
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	251
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	252
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	253
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	254
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	255
27	27	106	106	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	256
27	27	107	107	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	257
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	258
27	27	106	106	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	259
27	27	107	107	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	260
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	261
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	262
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	263
28	28	108	108	4.0	0	0	Chord	4/4	4	1	1	1	1	264
