mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
10	10	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	110
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	111
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	113
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	114
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	115
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	118
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	119
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	120
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	121
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	122
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	123
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	124
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	125
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	126
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	127
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	128
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	129
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	130
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	131
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	132
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	133
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	134
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	135
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	136
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	137
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	138
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	139
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	140
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	141
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	142
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	143
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	144
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	145
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	146
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	147
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	148
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	149
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	150
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	151
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152
15	15	57	57	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	153
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	154
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155
15	15	57	57	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	156
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	157
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	158
15	15	57	57	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	159
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	160
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	161
15	15	57	57	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	162
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	163
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	164
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	165
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	166
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	167
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	168
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	169
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	170
16	16	61	61	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	171
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	172
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	173
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	174
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	175
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1	1	1	176
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1	1	1	177
17	17	64	64	4.0	0	0	Chord	4/4	3	1	1	1	1	178
17	17	64	64	4.0	0	0	Chord	4/4	4	1	1	1	1	179
