mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	82
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	83
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	84
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	85
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	86
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	87
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	88
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	89
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	90
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	91
9	9	35	35	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	92
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	93
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	94
9	9	34	34	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	95
9	9	35	35	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	96
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	97
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	98
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	99
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	100
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	103
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	104
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	105
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	107
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	108
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	109
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	118
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	119
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	120
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	121
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	122
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	123
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	124
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	125
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	126
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	127
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	128
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	129
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	130
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	131
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	132
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	133
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	134
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	135
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	136
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	137
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	138
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	139
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	140
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	141
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	142
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	143
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	144
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	145
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	146
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	147
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	148
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	149
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	150
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	151
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	152
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	153
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	156
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	157
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	158
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	159
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	160
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	161
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	162
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	164
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	165
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	166
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	167
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	168
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	169
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	170
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	171
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	172
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	173
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	174
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	175
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	176
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	177
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	178
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	179
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	180
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	181
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	182
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	183
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	184
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	185
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	186
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	187
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	188
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	189
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	190
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	191
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	192
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	193
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	194
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	195
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	196
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	197
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	198
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	199
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	200
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	201
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	202
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	203
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	205
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	208
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	209
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	210
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	211
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	212
22	22	85	85	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	213
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	214
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	215
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	216
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	217
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	218
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	219
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	220
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	221
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	222
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	223
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	224
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	225
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	226
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	227
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	228
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	229
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	230
