mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	83
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	84
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	85
9	9	32	32	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	86
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	87
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91
10	10	37	37	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	92
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93
10	10	36	36	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	94
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	95
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	96
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	97
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	98
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	99
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	101
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	103
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	104
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	105
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	106
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	107
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	108
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	109
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	110
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	111
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	112
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	113
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	114
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	115
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	118
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	119
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	120
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	121
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	122
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	123
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	126
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	127
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	128
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	129
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	130
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	131
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	132
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	133
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	134
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	135
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	137
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	138
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	139
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	140
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	141
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	142
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	143
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	144
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	145
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	146
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	147
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	148
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	149
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	150
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	151
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	152
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	153
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	154
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	155
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	156
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	157
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	158
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	159
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	160
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	161
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	162
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	163
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	165
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	166
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	167
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	168
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	169
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	170
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	171
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	172
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	173
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	174
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	175
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	176
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	177
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	178
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	179
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	180
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	181
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	182
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	183
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	184
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	185
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	186
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	187
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	188
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	189
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	190
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	191
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	192
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	193
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	194
20	20	77	77	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	195
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	196
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	197
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	198
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	199
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	200
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	201
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	202
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	203
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	204
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	205
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	206
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	207
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	208
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	209
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	210
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	211
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	212
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	213
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	214
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	215
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	216
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	217
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	218
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	219
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	220
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	221
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	222
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	223
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	224
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	225
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	226
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	227
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	228
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	229
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	230
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	231
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	232
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	233
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	234
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	235
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	236
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	237
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	238
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	239
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	240
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	241
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	242
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	243
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	244
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	245
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	246
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	247
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	248
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	249
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	250
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	251
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	252
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	253
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	254
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	255
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	256
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	257
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	258
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	259
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	260
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	261
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	262
27	27	105	105	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	263
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	264
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	265
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	266
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	267
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	268
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	269
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	270
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1	1	1	271
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1	1	1	272
28	28	108	108	4.0	0	0	Chord	4/4	3	1	1	1	1	273
28	28	108	108	4.0	0	0	Chord	4/4	4	1	1	1	1	274
