mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	110
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	111
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	112
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	113
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	114
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	115
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	118
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	119
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	120
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	121
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	122
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	123
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	124
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	125
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	126
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	127
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	128
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	129
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	130
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	131
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	132
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	133
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	134
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	135
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	136
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	137
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	138
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	139
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	140
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	141
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	142
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	143
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	144
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	145
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	146
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	147
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	148
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	149
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	150
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	151
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	152
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	153
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	156
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	157
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	158
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	159
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	160
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	161
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	162
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	163
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	164
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	165
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	166
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	167
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	168
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	169
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	170
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	171
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	172
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	173
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	174
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	175
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	176
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	177
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	178
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	179
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	180
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	181
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	182
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	183
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	184
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	185
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	186
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	187
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	188
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	189
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	190
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	191
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	192
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	193
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	194
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	195
21	21	80	80	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	196
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	197
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	198
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	199
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	200
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	201
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	202
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	203
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	205
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	206
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	207
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	208
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	209
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	210
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	211
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	212
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	213
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	214
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	215
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	216
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	217
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	218
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	219
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	220
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	221
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	222
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	223
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	224
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	225
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	226
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	227
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	228
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	229
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	230
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	231
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	232
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	233
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	234
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	235
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	236
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	237
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	238
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	239
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	240
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	241
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	242
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	243
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	244
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	245
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	246
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	247
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	248
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	249
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	250
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	252
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	253
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	254
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	255
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	256
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	257
28	28	110	110	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	258
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	259
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	260
28	28	110	110	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	261
28	28	111	111	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	262
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	263
28	28	110	110	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	264
28	28	111	111	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	265
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	266
29	29	113	113	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	267
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	268
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	269
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	270
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	271
29	29	112	112	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	272
29	29	113	113	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	273
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	274
29	29	112	112	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	275
29	29	113	113	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	276
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	277
30	30	118	118	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	278
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	279
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	280
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	281
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	282
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	283
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	284
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	285
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	286
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	287
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	288
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	289
31	31	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	290
31	31	121	121	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	291
31	31	122	122	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	292
31	31	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	293
31	31	120	120	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	294
31	31	121	121	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	295
31	31	122	122	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	296
31	31	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	297
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	298
32	32	126	126	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	299
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	300
32	32	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	301
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	302
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	303
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	304
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	305
32	32	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	306
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	307
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	308
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	309
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	310
