mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	83
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	84
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	85
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	86
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	87
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	88
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	89
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	90
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92
11	11	41	41	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	93
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	94
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	95
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	96
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	97
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	98
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	99
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	101
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	102
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	103
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	104
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	105
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	106
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	107
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	108
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	109
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	110
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	111
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	112
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	113
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	114
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	115
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	116
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	117
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	118
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	119
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	120
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	121
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	122
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	123
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	126
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	127
15	15	57	57	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	128
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	129
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	130
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	131
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	132
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	133
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	134
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	135
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	136
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	137
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	138
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	139
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	140
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	141
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	142
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	143
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	144
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	145
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	146
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	147
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	148
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	149
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	150
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	151
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	152
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	153
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155
18	18	69	69	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	156
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	157
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	158
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	159
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	160
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	161
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	162
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	163
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	164
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	165
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	166
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	167
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	169
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	170
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	171
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	172
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	173
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	174
20	20	78	78	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	175
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	176
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	177
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	178
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	179
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	180
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	181
21	21	82	82	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	182
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	183
21	21	82	82	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	184
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	185
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186
22	22	86	86	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	187
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	188
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	189
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	190
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	191
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	192
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	193
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	194
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	195
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	196
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	197
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	198
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	199
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	200
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	201
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	202
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	203
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	204
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	205
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	206
23	23	89	89	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	207
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	208
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	209
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	210
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	211
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	212
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	213
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	214
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	215
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	216
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	217
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	218
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	219
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	220
25	25	96	96	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	221
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	222
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	223
25	25	96	96	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	224
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	225
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	226
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	227
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	228
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	229
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	230
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	231
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	233
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	234
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	235
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	236
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	237
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	238
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	239
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	240
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	241
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	242
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	243
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	244
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	245
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	246
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	247
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	248
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	249
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	250
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	251
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	252
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	253
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	254
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	255
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	256
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	257
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	258
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	259
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	260
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	261
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	262
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	263
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	264
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	265
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	266
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	267
30	30	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	268
30	30	118	118	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	269
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	270
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	271
30	30	117	117	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	272
30	30	118	118	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	273
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	274
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	275
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	276
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	277
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	278
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	279
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	280
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	281
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	282
31	31	122	122	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	283
32	32	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	284
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	285
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	286
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	287
