mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	82
8	8	30	30	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	83
8	8	31	31	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	84
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	85
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	86
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	87
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	88
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	89
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	90
9	9	32	32	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	91
9	9	33	33	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	92
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	93
9	9	32	32	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	94
9	9	33	33	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	95
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	96
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	97
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	98
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	99
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	100
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	101
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	102
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	103
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	104
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	105
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	106
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	107
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	108
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	109
11	11	41	41	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	110
11	11	42	42	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	111
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	112
11	11	40	40	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	113
11	11	41	41	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	114
11	11	42	42	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	115
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	116
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	117
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	118
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	119
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	120
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	121
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	122
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	123
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	124
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	125
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	126
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	127
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	128
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	129
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	130
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	131
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	132
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	133
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	134
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	135
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	136
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	137
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	138
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	139
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	140
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	141
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	142
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	143
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	144
15	15	57	57	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	145
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	146
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	147
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	148
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	149
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	150
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	151
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	152
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	153
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	154
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	155
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	156
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	158
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	159
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	160
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	161
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	162
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	165
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	166
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	167
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	168
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	169
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	172
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	173
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	174
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	175
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	176
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	177
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	178
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	179
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	180
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	181
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	182
19	19	73	73	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	183
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	184
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	185
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	186
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	187
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	188
19	19	72	72	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	189
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	190
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	191
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	192
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1	1	1	193
20	20	76	76	4.0	0	0	Chord	4/4	2	1	1	1	1	194
20	20	76	76	4.0	0	0	Chord	4/4	3	1	1	1	1	195
20	20	76	76	4.0	0	0	Chord	4/4	4	1	1	1	1	196
