mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	82
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	83
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	84
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	85
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	86
9	9	32	32	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	87
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	88
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	91
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	92
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	93
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	94
10	10	38	38	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	95
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	96
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	97
10	10	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	98
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	99
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	100
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	101
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	102
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	103
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	104
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	105
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	106
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	107
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	108
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	109
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	110
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	111
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	112
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	113
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	114
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	115
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	116
12	12	45	45	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	117
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	118
12	12	47	47	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	119
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	120
12	12	45	45	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	121
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	122
12	12	47	47	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	123
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	124
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	125
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	126
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	127
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	128
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	129
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	130
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	131
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	132
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	133
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	136
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	137
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	138
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	139
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	140
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	141
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	142
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	143
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	144
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	145
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	146
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	147
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	148
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	150
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	151
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	152
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	153
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	154
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	155
15	15	58	58	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	156
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	157
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	158
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	159
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	160
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	161
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	162
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	163
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	164
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	165
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	166
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	167
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	168
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	169
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	170
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	171
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	172
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	174
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	175
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	176
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	177
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	178
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	179
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	180
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	181
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	182
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	183
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	184
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	185
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	186
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	187
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	188
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	189
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	190
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	191
19	19	73	73	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	192
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	193
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	194
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	195
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	196
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	197
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	198
20	20	76	76	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	199
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	200
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	201
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	202
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	203
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	204
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	205
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	206
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	207
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	208
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	209
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	210
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	211
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	212
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	213
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	214
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	215
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	216
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	217
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	218
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	219
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	220
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	221
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	222
23	23	90	90	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	223
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	224
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	225
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	226
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	227
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	228
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	229
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	230
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	231
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	232
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	233
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	234
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	235
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	236
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	237
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	239
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	240
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	241
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	242
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	243
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	244
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	245
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	246
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	247
25	25	98	98	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	248
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	249
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	250
26	26	101	101	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	251
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	252
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	253
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	254
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	255
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	256
26	26	101	101	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	257
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	258
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	259
26	26	101	101	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	260
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	261
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	262
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	263
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	264
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	265
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	266
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	267
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	268
27	27	106	106	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	269
27	27	107	107	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	270
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	271
27	27	106	106	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	272
27	27	107	107	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	273
28	28	108	108	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	274
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	275
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	276
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	277
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	278
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	279
28	28	108	108	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	280
28	28	109	109	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	281
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	282
28	28	108	108	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	283
28	28	109	109	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	284
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	285
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	286
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	287
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	288
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	289
29	29	112	112	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	290
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	291
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	292
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	293
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	294
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	295
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	296
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	297
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	298
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	299
30	30	118	118	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	300
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	301
30	30	116	116	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	302
30	30	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	303
30	30	118	118	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	304
30	30	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	305
30	30	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	306
30	30	117	117	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	307
30	30	118	118	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	308
30	30	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	309
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	310
31	31	120	120	4.0	0	0	Chord	4/4	2	1	1	1	1	311
31	31	120	120	4.0	0	0	Chord	4/4	3	1	1	1	1	312
31	31	120	120	4.0	0	0	Chord	4/4	4	1	1	1	1	313
